"S No.",Year,State,Industry,Count,"Last Update"
3051,2021,Rajasthan,"Aeronautics Aerospace & Defence",3,"09-04-2023 04:00:03"
3052,2021,Rajasthan,Agriculture,40,"09-04-2023 04:00:03"
3053,2021,Rajasthan,AI,5,"09-04-2023 04:00:03"
3054,2021,Rajasthan,Analytics,2,"09-04-2023 04:00:03"
3055,2021,Rajasthan,"AR VR (Augmented + Virtual Reality)",6,"09-04-2023 04:00:03"
3056,2021,Rajasthan,"Architecture Interior Design",1,"09-04-2023 04:00:03"
3057,2021,Rajasthan,"Art & Photography",1,"09-04-2023 04:00:03"
3058,2021,Rajasthan,Automotive,7,"09-04-2023 04:00:03"
3059,2021,Rajasthan,Chemicals,5,"09-04-2023 04:00:03"
3060,2021,Rajasthan,"Computer Vision",4,"09-04-2023 04:00:03"
3061,2021,Rajasthan,Construction,31,"09-04-2023 04:00:03"
3062,2021,Rajasthan,"Dating Matrimonial",1,"09-04-2023 04:00:03"
3063,2021,Rajasthan,Education,38,"09-04-2023 04:00:03"
3064,2021,Rajasthan,"Enterprise Software",9,"09-04-2023 04:00:03"
3065,2021,Rajasthan,Events,3,"09-04-2023 04:00:03"
3066,2021,Rajasthan,Fashion,6,"09-04-2023 04:00:03"
3067,2021,Rajasthan,"Finance Technology",26,"09-04-2023 04:00:03"
3068,2021,Rajasthan,"Food & Beverages",30,"09-04-2023 04:00:03"
3069,2021,Rajasthan,"Green Technology",7,"09-04-2023 04:00:03"
3070,2021,Rajasthan,"Healthcare & Lifesciences",46,"09-04-2023 04:00:03"
3071,2021,Rajasthan,"House-Hold Services",2,"09-04-2023 04:00:03"
3072,2021,Rajasthan,"Human Resources",11,"09-04-2023 04:00:03"
3073,2021,Rajasthan,"Indic Language Startups",4,"09-04-2023 04:00:03"
3074,2021,Rajasthan,"Internet of Things",4,"09-04-2023 04:00:03"
3075,2021,Rajasthan,"IT Services",60,"09-04-2023 04:00:03"
3076,2021,Rajasthan,Logistics,5,"09-04-2023 04:00:03"
3077,2021,Rajasthan,Marketing,7,"09-04-2023 04:00:03"
3078,2021,Rajasthan,"Media & Entertainment",8,"09-04-2023 04:00:03"
3079,2021,Rajasthan,Nanotechnology,2,"09-04-2023 04:00:03"
3080,2021,Rajasthan,"Non- Renewable Energy",31,"09-04-2023 04:00:03"
3081,2021,Rajasthan,"Other Specialty Retailers",8,"09-04-2023 04:00:03"
3082,2021,Rajasthan,Others,35,"09-04-2023 04:00:03"
3083,2021,Rajasthan,"Pets & Animals",3,"09-04-2023 04:00:03"
3084,2021,Rajasthan,"Professional & Commercial Services",44,"09-04-2023 04:00:03"
3085,2021,Rajasthan,"Real Estate",7,"09-04-2023 04:00:03"
3086,2021,Rajasthan,"Renewable Energy",25,"09-04-2023 04:00:03"
3087,2021,Rajasthan,Retail,14,"09-04-2023 04:00:03"
3088,2021,Rajasthan,Robotics,3,"09-04-2023 04:00:03"
3089,2021,Rajasthan,"Security Solutions",6,"09-04-2023 04:00:03"
3090,2021,Rajasthan,"Social Impact",4,"09-04-2023 04:00:03"
3091,2021,Rajasthan,"Social Network",2,"09-04-2023 04:00:03"
3092,2021,Rajasthan,Sports,2,"09-04-2023 04:00:03"
3093,2021,Rajasthan,"Technology Hardware",12,"09-04-2023 04:00:03"
3094,2021,Rajasthan,"Telecommunication & Networking",8,"09-04-2023 04:00:03"
3095,2021,Rajasthan,"Textiles & Apparel",16,"09-04-2023 04:00:03"
3096,2021,Rajasthan,"Toys and Games",1,"09-04-2023 04:00:03"
3097,2021,Rajasthan,"Transportation & Storage",5,"09-04-2023 04:00:03"
3098,2021,Rajasthan,"Travel & Tourism",12,"09-04-2023 04:00:03"
3099,2021,Rajasthan,"Waste Management",9,"09-04-2023 04:00:03"
3100,2021,Sikkim,Construction,1,"09-04-2023 04:00:03"
3101,2021,Sikkim,Education,1,"09-04-2023 04:00:03"
3102,2021,Sikkim,"Non- Renewable Energy",1,"09-04-2023 04:00:03"
3103,2021,"Tamil Nadu",Advertising,7,"09-04-2023 04:00:03"
3104,2021,"Tamil Nadu","Aeronautics Aerospace & Defence",23,"09-04-2023 04:00:03"
3105,2021,"Tamil Nadu",Agriculture,67,"09-04-2023 04:00:03"
3106,2021,"Tamil Nadu",AI,18,"09-04-2023 04:00:03"
3107,2021,"Tamil Nadu",Analytics,11,"09-04-2023 04:00:03"
3108,2021,"Tamil Nadu","AR VR (Augmented + Virtual Reality)",9,"09-04-2023 04:00:03"
3109,2021,"Tamil Nadu","Architecture Interior Design",4,"09-04-2023 04:00:03"
3110,2021,"Tamil Nadu","Art & Photography",3,"09-04-2023 04:00:03"
3111,2021,"Tamil Nadu",Automotive,34,"09-04-2023 04:00:03"
3112,2021,"Tamil Nadu",Biotechnology,14,"09-04-2023 04:00:03"
3113,2021,"Tamil Nadu",Chemicals,9,"09-04-2023 04:00:03"
3114,2021,"Tamil Nadu","Computer Vision",3,"09-04-2023 04:00:03"
3115,2021,"Tamil Nadu",Construction,40,"09-04-2023 04:00:03"
3116,2021,"Tamil Nadu","Dating Matrimonial",1,"09-04-2023 04:00:03"
3117,2021,"Tamil Nadu",Design,8,"09-04-2023 04:00:03"
3118,2021,"Tamil Nadu",Education,74,"09-04-2023 04:00:03"
3119,2021,"Tamil Nadu","Enterprise Software",28,"09-04-2023 04:00:03"
3120,2021,"Tamil Nadu",Events,1,"09-04-2023 04:00:03"
3121,2021,"Tamil Nadu",Fashion,11,"09-04-2023 04:00:03"
3122,2021,"Tamil Nadu","Finance Technology",29,"09-04-2023 04:00:03"
3123,2021,"Tamil Nadu","Food & Beverages",57,"09-04-2023 04:00:03"
3124,2021,"Tamil Nadu","Green Technology",24,"09-04-2023 04:00:03"
3125,2021,"Tamil Nadu","Healthcare & Lifesciences",97,"09-04-2023 04:00:03"
3126,2021,"Tamil Nadu","House-Hold Services",2,"09-04-2023 04:00:03"
3127,2021,"Tamil Nadu","Human Resources",10,"09-04-2023 04:00:03"
3128,2021,"Tamil Nadu","Indic Language Startups",2,"09-04-2023 04:00:03"
3129,2021,"Tamil Nadu","Internet of Things",15,"09-04-2023 04:00:03"
3130,2021,"Tamil Nadu","IT Services",130,"09-04-2023 04:00:03"
3131,2021,"Tamil Nadu",Logistics,12,"09-04-2023 04:00:03"
3132,2021,"Tamil Nadu",Marketing,18,"09-04-2023 04:00:03"
3133,2021,"Tamil Nadu","Media & Entertainment",11,"09-04-2023 04:00:03"
3134,2021,"Tamil Nadu","Non- Renewable Energy",40,"09-04-2023 04:00:03"
3135,2021,"Tamil Nadu","Other Specialty Retailers",3,"09-04-2023 04:00:03"
3136,2021,"Tamil Nadu",Others,54,"09-04-2023 04:00:03"
3137,2021,"Tamil Nadu","Passenger Experience",1,"09-04-2023 04:00:03"
3138,2021,"Tamil Nadu","Professional & Commercial Services",44,"09-04-2023 04:00:03"
3139,2021,"Tamil Nadu","Real Estate",3,"09-04-2023 04:00:03"
3140,2021,"Tamil Nadu","Renewable Energy",29,"09-04-2023 04:00:03"
3141,2021,"Tamil Nadu",Retail,16,"09-04-2023 04:00:03"
3142,2021,"Tamil Nadu",Robotics,9,"09-04-2023 04:00:03"
3143,2021,"Tamil Nadu",Safety,1,"09-04-2023 04:00:03"
3144,2021,"Tamil Nadu","Security Solutions",11,"09-04-2023 04:00:03"
3145,2021,"Tamil Nadu","Social Impact",5,"09-04-2023 04:00:03"
3146,2021,"Tamil Nadu","Social Network",4,"09-04-2023 04:00:03"
3147,2021,"Tamil Nadu",Sports,6,"09-04-2023 04:00:03"
3148,2021,"Tamil Nadu","Technology Hardware",46,"09-04-2023 04:00:03"
3149,2021,"Tamil Nadu","Telecommunication & Networking",8,"09-04-2023 04:00:03"
3150,2021,"Tamil Nadu","Textiles & Apparel",15,"09-04-2023 04:00:03"
3151,2021,"Tamil Nadu","Toys and Games",3,"09-04-2023 04:00:03"
3152,2021,"Tamil Nadu","Transportation & Storage",19,"09-04-2023 04:00:03"
3153,2021,"Tamil Nadu","Travel & Tourism",10,"09-04-2023 04:00:03"
3154,2021,"Tamil Nadu","Waste Management",8,"09-04-2023 04:00:03"
3155,2021,Telangana,Advertising,9,"09-04-2023 04:00:03"
3156,2021,Telangana,"Aeronautics Aerospace & Defence",21,"09-04-2023 04:00:03"
3157,2021,Telangana,Agriculture,48,"09-04-2023 04:00:03"
3158,2021,Telangana,AI,27,"09-04-2023 04:00:03"
3159,2021,Telangana,"Airport Operations",1,"09-04-2023 04:00:03"
3160,2021,Telangana,Analytics,17,"09-04-2023 04:00:03"
3161,2021,Telangana,"AR VR (Augmented + Virtual Reality)",7,"09-04-2023 04:00:03"
3162,2021,Telangana,"Architecture Interior Design",4,"09-04-2023 04:00:03"
3163,2021,Telangana,"Art & Photography",1,"09-04-2023 04:00:03"
3164,2021,Telangana,Automotive,21,"09-04-2023 04:00:03"
3165,2021,Telangana,Biotechnology,7,"09-04-2023 04:00:03"
3166,2021,Telangana,Chemicals,13,"09-04-2023 04:00:03"
3167,2021,Telangana,"Computer Vision",4,"09-04-2023 04:00:03"
3168,2021,Telangana,Construction,29,"09-04-2023 04:00:03"
3169,2021,Telangana,Design,4,"09-04-2023 04:00:03"
3170,2021,Telangana,Education,61,"09-04-2023 04:00:03"
3171,2021,Telangana,"Enterprise Software",15,"09-04-2023 04:00:03"
3172,2021,Telangana,Events,1,"09-04-2023 04:00:03"
3173,2021,Telangana,Fashion,12,"09-04-2023 04:00:03"
3174,2021,Telangana,"Finance Technology",32,"09-04-2023 04:00:03"
3175,2021,Telangana,"Food & Beverages",48,"09-04-2023 04:00:03"
3176,2021,Telangana,"Green Technology",18,"09-04-2023 04:00:03"
3177,2021,Telangana,"Healthcare & Lifesciences",109,"09-04-2023 04:00:03"
3178,2021,Telangana,"House-Hold Services",2,"09-04-2023 04:00:03"
3179,2021,Telangana,"Human Resources",20,"09-04-2023 04:00:03"
3180,2021,Telangana,"Indic Language Startups",4,"09-04-2023 04:00:03"
3181,2021,Telangana,"Internet of Things",20,"09-04-2023 04:00:03"
3182,2021,Telangana,"IT Services",125,"09-04-2023 04:00:03"
3183,2021,Telangana,Logistics,8,"09-04-2023 04:00:03"
3184,2021,Telangana,Marketing,18,"09-04-2023 04:00:03"
3185,2021,Telangana,"Media & Entertainment",11,"09-04-2023 04:00:03"
3186,2021,Telangana,Nanotechnology,1,"09-04-2023 04:00:03"
3187,2021,Telangana,"Non- Renewable Energy",31,"09-04-2023 04:00:03"
3188,2021,Telangana,"Other Specialty Retailers",3,"09-04-2023 04:00:03"
3189,2021,Telangana,Others,37,"09-04-2023 04:00:03"
3190,2021,Telangana,"Pets & Animals",6,"09-04-2023 04:00:03"
3191,2021,Telangana,"Professional & Commercial Services",33,"09-04-2023 04:00:03"
3192,2021,Telangana,"Real Estate",4,"09-04-2023 04:00:03"
3193,2021,Telangana,"Renewable Energy",17,"09-04-2023 04:00:03"
3194,2021,Telangana,Retail,17,"09-04-2023 04:00:03"
3195,2021,Telangana,Robotics,9,"09-04-2023 04:00:03"
3196,2021,Telangana,Safety,4,"09-04-2023 04:00:03"
3197,2021,Telangana,"Security Solutions",7,"09-04-2023 04:00:03"
3198,2021,Telangana,"Social Impact",14,"09-04-2023 04:00:03"
3199,2021,Telangana,"Social Network",16,"09-04-2023 04:00:03"
3200,2021,Telangana,Sports,5,"09-04-2023 04:00:03"
3201,2021,Telangana,"Technology Hardware",31,"09-04-2023 04:00:03"
3202,2021,Telangana,"Telecommunication & Networking",6,"09-04-2023 04:00:03"
3203,2021,Telangana,"Textiles & Apparel",7,"09-04-2023 04:00:03"
3204,2021,Telangana,"Toys and Games",5,"09-04-2023 04:00:03"
3205,2021,Telangana,"Transportation & Storage",10,"09-04-2023 04:00:03"
3206,2021,Telangana,"Travel & Tourism",4,"09-04-2023 04:00:03"
3207,2021,Telangana,"Waste Management",11,"09-04-2023 04:00:03"
3208,2021,Tripura,Agriculture,1,"09-04-2023 04:00:03"
3209,2021,Tripura,Construction,1,"09-04-2023 04:00:03"
3210,2021,Tripura,Education,2,"09-04-2023 04:00:03"
3211,2021,Tripura,"Food & Beverages",1,"09-04-2023 04:00:03"
3212,2021,Tripura,"Healthcare & Lifesciences",1,"09-04-2023 04:00:03"
3213,2021,Tripura,"Human Resources",1,"09-04-2023 04:00:03"
3214,2021,Tripura,"IT Services",1,"09-04-2023 04:00:03"
3215,2021,Tripura,"Non- Renewable Energy",2,"09-04-2023 04:00:03"
3216,2021,Tripura,"Professional & Commercial Services",1,"09-04-2023 04:00:03"
3217,2021,Tripura,"Social Impact",1,"09-04-2023 04:00:03"
3218,2021,"Uttar Pradesh",Advertising,13,"09-04-2023 04:00:03"
3219,2021,"Uttar Pradesh","Aeronautics Aerospace & Defence",21,"09-04-2023 04:00:03"
3220,2021,"Uttar Pradesh",Agriculture,95,"09-04-2023 04:00:03"
3221,2021,"Uttar Pradesh",AI,18,"09-04-2023 04:00:03"
3222,2021,"Uttar Pradesh",Analytics,16,"09-04-2023 04:00:03"
3223,2021,"Uttar Pradesh","AR VR (Augmented + Virtual Reality)",6,"09-04-2023 04:00:03"
3224,2021,"Uttar Pradesh","Architecture Interior Design",8,"09-04-2023 04:00:03"
3225,2021,"Uttar Pradesh","Art & Photography",9,"09-04-2023 04:00:03"
3226,2021,"Uttar Pradesh",Automotive,28,"09-04-2023 04:00:03"
3227,2021,"Uttar Pradesh",Biotechnology,2,"09-04-2023 04:00:03"
3228,2021,"Uttar Pradesh",Chemicals,13,"09-04-2023 04:00:03"
3229,2021,"Uttar Pradesh","Computer Vision",2,"09-04-2023 04:00:03"
3230,2021,"Uttar Pradesh",Construction,118,"09-04-2023 04:00:03"
3231,2021,"Uttar Pradesh","Dating Matrimonial",2,"09-04-2023 04:00:03"
3232,2021,"Uttar Pradesh",Design,6,"09-04-2023 04:00:03"
3233,2021,"Uttar Pradesh",Education,131,"09-04-2023 04:00:03"
3234,2021,"Uttar Pradesh","Enterprise Software",17,"09-04-2023 04:00:03"
3235,2021,"Uttar Pradesh",Events,8,"09-04-2023 04:00:03"
3236,2021,"Uttar Pradesh",Fashion,34,"09-04-2023 04:00:03"
3237,2021,"Uttar Pradesh","Finance Technology",42,"09-04-2023 04:00:03"
3238,2021,"Uttar Pradesh","Food & Beverages",91,"09-04-2023 04:00:03"
3239,2021,"Uttar Pradesh","Green Technology",24,"09-04-2023 04:00:03"
3240,2021,"Uttar Pradesh","Healthcare & Lifesciences",177,"09-04-2023 04:00:03"
3241,2021,"Uttar Pradesh","House-Hold Services",11,"09-04-2023 04:00:03"
3242,2021,"Uttar Pradesh","Human Resources",51,"09-04-2023 04:00:03"
3243,2021,"Uttar Pradesh","Indic Language Startups",2,"09-04-2023 04:00:03"
3244,2021,"Uttar Pradesh","Internet of Things",20,"09-04-2023 04:00:03"
3245,2021,"Uttar Pradesh","IT Services",252,"09-04-2023 04:00:03"
3246,2021,"Uttar Pradesh",Logistics,10,"09-04-2023 04:00:03"
3247,2021,"Uttar Pradesh",Marketing,31,"09-04-2023 04:00:03"
3248,2021,"Uttar Pradesh","Media & Entertainment",27,"09-04-2023 04:00:03"
3249,2021,"Uttar Pradesh",Nanotechnology,1,"09-04-2023 04:00:03"
3250,2021,"Uttar Pradesh","Non- Renewable Energy",63,"09-04-2023 04:00:03"
3251,2021,"Uttar Pradesh","Other Specialty Retailers",13,"09-04-2023 04:00:03"
3252,2021,"Uttar Pradesh",Others,137,"09-04-2023 04:00:03"
3253,2021,"Uttar Pradesh","Pets & Animals",2,"09-04-2023 04:00:03"
3254,2021,"Uttar Pradesh","Professional & Commercial Services",116,"09-04-2023 04:00:03"
3255,2021,"Uttar Pradesh","Real Estate",13,"09-04-2023 04:00:03"
3256,2021,"Uttar Pradesh","Renewable Energy",58,"09-04-2023 04:00:03"
3257,2021,"Uttar Pradesh",Retail,36,"09-04-2023 04:00:03"
3258,2021,"Uttar Pradesh",Robotics,7,"09-04-2023 04:00:03"
3259,2021,"Uttar Pradesh",Safety,6,"09-04-2023 04:00:03"
3260,2021,"Uttar Pradesh","Security Solutions",25,"09-04-2023 04:00:03"
3261,2021,"Uttar Pradesh","Social Impact",14,"09-04-2023 04:00:03"
3262,2021,"Uttar Pradesh","Social Network",9,"09-04-2023 04:00:03"
3263,2021,"Uttar Pradesh",Sports,7,"09-04-2023 04:00:03"
3264,2021,"Uttar Pradesh","Technology Hardware",54,"09-04-2023 04:00:03"
3265,2021,"Uttar Pradesh","Telecommunication & Networking",23,"09-04-2023 04:00:03"
3266,2021,"Uttar Pradesh","Textiles & Apparel",50,"09-04-2023 04:00:03"
3267,2021,"Uttar Pradesh","Toys and Games",7,"09-04-2023 04:00:03"
3268,2021,"Uttar Pradesh","Transportation & Storage",23,"09-04-2023 04:00:03"
3269,2021,"Uttar Pradesh","Travel & Tourism",19,"09-04-2023 04:00:03"
3270,2021,"Uttar Pradesh","Waste Management",19,"09-04-2023 04:00:03"
3271,2021,Uttarakhand,"Aeronautics Aerospace & Defence",3,"09-04-2023 04:00:03"
3272,2021,Uttarakhand,Agriculture,17,"09-04-2023 04:00:03"
3273,2021,Uttarakhand,Analytics,1,"09-04-2023 04:00:03"
3274,2021,Uttarakhand,"AR VR (Augmented + Virtual Reality)",1,"09-04-2023 04:00:03"
3275,2021,Uttarakhand,"Architecture Interior Design",1,"09-04-2023 04:00:03"
3276,2021,Uttarakhand,Automotive,4,"09-04-2023 04:00:03"
3277,2021,Uttarakhand,Biotechnology,3,"09-04-2023 04:00:03"
3278,2021,Uttarakhand,Chemicals,1,"09-04-2023 04:00:03"
3279,2021,Uttarakhand,"Computer Vision",1,"09-04-2023 04:00:03"
3280,2021,Uttarakhand,Construction,6,"09-04-2023 04:00:03"
3281,2021,Uttarakhand,Education,10,"09-04-2023 04:00:03"
3282,2021,Uttarakhand,"Enterprise Software",1,"09-04-2023 04:00:03"
3283,2021,Uttarakhand,Events,1,"09-04-2023 04:00:03"
3284,2021,Uttarakhand,"Finance Technology",4,"09-04-2023 04:00:03"
3285,2021,Uttarakhand,"Food & Beverages",11,"09-04-2023 04:00:03"
3286,2021,Uttarakhand,"Healthcare & Lifesciences",20,"09-04-2023 04:00:03"
3287,2021,Uttarakhand,"Human Resources",2,"09-04-2023 04:00:03"
3288,2021,Uttarakhand,"Internet of Things",1,"09-04-2023 04:00:03"
3289,2021,Uttarakhand,"IT Services",10,"09-04-2023 04:00:03"
3290,2021,Uttarakhand,Logistics,1,"09-04-2023 04:00:03"
3291,2021,Uttarakhand,Marketing,4,"09-04-2023 04:00:03"
3292,2021,Uttarakhand,"Media & Entertainment",2,"09-04-2023 04:00:03"
3293,2021,Uttarakhand,"Non- Renewable Energy",9,"09-04-2023 04:00:03"
3294,2021,Uttarakhand,Others,13,"09-04-2023 04:00:03"
3295,2021,Uttarakhand,"Professional & Commercial Services",12,"09-04-2023 04:00:03"
3296,2021,Uttarakhand,"Renewable Energy",3,"09-04-2023 04:00:03"
3297,2021,Uttarakhand,Retail,1,"09-04-2023 04:00:03"
3298,2021,Uttarakhand,Robotics,1,"09-04-2023 04:00:03"
3299,2021,Uttarakhand,"Security Solutions",1,"09-04-2023 04:00:03"
3300,2021,Uttarakhand,"Social Impact",1,"09-04-2023 04:00:03"
3301,2021,Uttarakhand,"Social Network",2,"09-04-2023 04:00:03"
3302,2021,Uttarakhand,"Technology Hardware",3,"09-04-2023 04:00:03"
3303,2021,Uttarakhand,"Textiles & Apparel",1,"09-04-2023 04:00:03"
3304,2021,Uttarakhand,"Toys and Games",1,"09-04-2023 04:00:03"
3305,2021,Uttarakhand,"Transportation & Storage",2,"09-04-2023 04:00:03"
3306,2021,Uttarakhand,"Travel & Tourism",5,"09-04-2023 04:00:03"
3307,2021,Uttarakhand,"Waste Management",3,"09-04-2023 04:00:03"
3308,2021,"West Bengal",Advertising,2,"09-04-2023 04:00:03"
3309,2021,"West Bengal","Aeronautics Aerospace & Defence",5,"09-04-2023 04:00:03"
3310,2021,"West Bengal",Agriculture,41,"09-04-2023 04:00:03"
3311,2021,"West Bengal",AI,5,"09-04-2023 04:00:03"
3312,2021,"West Bengal",Analytics,2,"09-04-2023 04:00:03"
3313,2021,"West Bengal",Animation,1,"09-04-2023 04:00:03"
3314,2021,"West Bengal","AR VR (Augmented + Virtual Reality)",1,"09-04-2023 04:00:03"
3315,2021,"West Bengal","Architecture Interior Design",5,"09-04-2023 04:00:03"
3316,2021,"West Bengal","Art & Photography",2,"09-04-2023 04:00:03"
3317,2021,"West Bengal",Automotive,9,"09-04-2023 04:00:03"
3318,2021,"West Bengal",Biotechnology,2,"09-04-2023 04:00:03"
3319,2021,"West Bengal",Chemicals,10,"09-04-2023 04:00:03"
3320,2021,"West Bengal","Computer Vision",1,"09-04-2023 04:00:03"
3321,2021,"West Bengal",Construction,29,"09-04-2023 04:00:03"
3322,2021,"West Bengal","Dating Matrimonial",1,"09-04-2023 04:00:03"
3323,2021,"West Bengal",Design,4,"09-04-2023 04:00:03"
3324,2021,"West Bengal",Education,49,"09-04-2023 04:00:03"
3325,2021,"West Bengal","Enterprise Software",9,"09-04-2023 04:00:03"
3326,2021,"West Bengal",Fashion,9,"09-04-2023 04:00:03"
3327,2021,"West Bengal","Finance Technology",23,"09-04-2023 04:00:03"
3328,2021,"West Bengal","Food & Beverages",44,"09-04-2023 04:00:03"
3329,2021,"West Bengal","Green Technology",12,"09-04-2023 04:00:03"
3330,2021,"West Bengal","Healthcare & Lifesciences",60,"09-04-2023 04:00:03"
3331,2021,"West Bengal","House-Hold Services",4,"09-04-2023 04:00:03"
3332,2021,"West Bengal","Human Resources",6,"09-04-2023 04:00:03"
3333,2021,"West Bengal","Indic Language Startups",1,"09-04-2023 04:00:03"
3334,2021,"West Bengal","Internet of Things",6,"09-04-2023 04:00:03"
3335,2021,"West Bengal","IT Services",67,"09-04-2023 04:00:03"
3336,2021,"West Bengal",Logistics,7,"09-04-2023 04:00:03"
3337,2021,"West Bengal",Marketing,10,"09-04-2023 04:00:03"
3338,2021,"West Bengal","Media & Entertainment",9,"09-04-2023 04:00:03"
3339,2021,"West Bengal",Nanotechnology,1,"09-04-2023 04:00:03"
3340,2021,"West Bengal","Non- Renewable Energy",33,"09-04-2023 04:00:03"
3341,2021,"West Bengal","Other Specialty Retailers",6,"09-04-2023 04:00:03"
3342,2021,"West Bengal",Others,38,"09-04-2023 04:00:03"
3343,2021,"West Bengal","Pets & Animals",6,"09-04-2023 04:00:03"
3344,2021,"West Bengal","Professional & Commercial Services",45,"09-04-2023 04:00:03"
3345,2021,"West Bengal","Real Estate",7,"09-04-2023 04:00:03"
3346,2021,"West Bengal","Renewable Energy",12,"09-04-2023 04:00:03"
3347,2021,"West Bengal",Retail,17,"09-04-2023 04:00:03"
3348,2021,"West Bengal",Robotics,2,"09-04-2023 04:00:03"
3349,2021,"West Bengal",Safety,3,"09-04-2023 04:00:03"
3350,2021,"West Bengal","Security Solutions",7,"09-04-2023 04:00:03"
3351,2021,"West Bengal","Social Impact",9,"09-04-2023 04:00:03"
3352,2021,"West Bengal","Social Network",5,"09-04-2023 04:00:03"
3353,2021,"West Bengal",Sports,1,"09-04-2023 04:00:03"
3354,2021,"West Bengal","Technology Hardware",18,"09-04-2023 04:00:03"
3355,2021,"West Bengal","Telecommunication & Networking",6,"09-04-2023 04:00:03"
3356,2021,"West Bengal","Textiles & Apparel",18,"09-04-2023 04:00:03"
3357,2021,"West Bengal","Toys and Games",3,"09-04-2023 04:00:03"
3358,2021,"West Bengal","Transportation & Storage",5,"09-04-2023 04:00:03"
3359,2021,"West Bengal","Travel & Tourism",8,"09-04-2023 04:00:03"
3360,2021,"West Bengal","Waste Management",6,"09-04-2023 04:00:03"
3361,2020,"NOT SPECIFIED","Food & Beverages",1,"09-04-2023 04:00:03"
3362,2020,"NOT SPECIFIED","Professional & Commercial Services",1,"09-04-2023 04:00:03"
3363,2020,"Andaman and Nicobar Islands",Construction,1,"09-04-2023 04:00:03"
3364,2020,"Andaman and Nicobar Islands","Green Technology",1,"09-04-2023 04:00:03"
3365,2020,"Andaman and Nicobar Islands","IT Services",2,"09-04-2023 04:00:03"
3366,2020,"Andaman and Nicobar Islands",Marketing,1,"09-04-2023 04:00:03"
3367,2020,"Andhra Pradesh",Advertising,2,"09-04-2023 04:00:03"
3368,2020,"Andhra Pradesh","Aeronautics Aerospace & Defence",3,"09-04-2023 04:00:03"
3369,2020,"Andhra Pradesh",Agriculture,19,"09-04-2023 04:00:03"
3370,2020,"Andhra Pradesh",AI,3,"09-04-2023 04:00:03"
3371,2020,"Andhra Pradesh","Architecture Interior Design",1,"09-04-2023 04:00:03"
3372,2020,"Andhra Pradesh","Art & Photography",1,"09-04-2023 04:00:03"
3373,2020,"Andhra Pradesh",Automotive,4,"09-04-2023 04:00:03"
3374,2020,"Andhra Pradesh",Chemicals,2,"09-04-2023 04:00:03"
3375,2020,"Andhra Pradesh",Construction,10,"09-04-2023 04:00:03"
3376,2020,"Andhra Pradesh",Design,2,"09-04-2023 04:00:03"
3377,2020,"Andhra Pradesh",Education,17,"09-04-2023 04:00:03"
3378,2020,"Andhra Pradesh","Enterprise Software",4,"09-04-2023 04:00:03"
3379,2020,"Andhra Pradesh",Events,1,"09-04-2023 04:00:03"
3380,2020,"Andhra Pradesh",Fashion,2,"09-04-2023 04:00:03"
3381,2020,"Andhra Pradesh","Finance Technology",4,"09-04-2023 04:00:03"
3382,2020,"Andhra Pradesh","Food & Beverages",8,"09-04-2023 04:00:03"
3383,2020,"Andhra Pradesh","Green Technology",6,"09-04-2023 04:00:03"
3384,2020,"Andhra Pradesh","Healthcare & Lifesciences",13,"09-04-2023 04:00:03"
3385,2020,"Andhra Pradesh","House-Hold Services",2,"09-04-2023 04:00:03"
3386,2020,"Andhra Pradesh","Human Resources",4,"09-04-2023 04:00:03"
3387,2020,"Andhra Pradesh","Internet of Things",4,"09-04-2023 04:00:03"
3388,2020,"Andhra Pradesh","IT Services",47,"09-04-2023 04:00:03"
3389,2020,"Andhra Pradesh",Marketing,7,"09-04-2023 04:00:03"
3390,2020,"Andhra Pradesh","Media & Entertainment",2,"09-04-2023 04:00:03"
3391,2020,"Andhra Pradesh",Nanotechnology,1,"09-04-2023 04:00:03"
3392,2020,"Andhra Pradesh","Non- Renewable Energy",7,"09-04-2023 04:00:03"
3393,2020,"Andhra Pradesh","Other Specialty Retailers",3,"09-04-2023 04:00:03"
3394,2020,"Andhra Pradesh",Others,1,"09-04-2023 04:00:03"
3395,2020,"Andhra Pradesh","Pets & Animals",1,"09-04-2023 04:00:03"
3396,2020,"Andhra Pradesh","Professional & Commercial Services",7,"09-04-2023 04:00:03"
3397,2020,"Andhra Pradesh","Real Estate",1,"09-04-2023 04:00:03"
3398,2020,"Andhra Pradesh","Renewable Energy",3,"09-04-2023 04:00:03"
3399,2020,"Andhra Pradesh",Retail,5,"09-04-2023 04:00:03"
3400,2020,"Andhra Pradesh",Robotics,1,"09-04-2023 04:00:03"
3401,2020,"Andhra Pradesh","Security Solutions",3,"09-04-2023 04:00:03"
3402,2020,"Andhra Pradesh","Social Network",1,"09-04-2023 04:00:03"
3403,2020,"Andhra Pradesh",Sports,1,"09-04-2023 04:00:03"
3404,2020,"Andhra Pradesh","Technology Hardware",18,"09-04-2023 04:00:03"
3405,2020,"Andhra Pradesh","Telecommunication & Networking",4,"09-04-2023 04:00:03"
3406,2020,"Andhra Pradesh","Textiles & Apparel",4,"09-04-2023 04:00:03"
3407,2020,"Andhra Pradesh","Transportation & Storage",3,"09-04-2023 04:00:03"
3408,2020,"Andhra Pradesh","Travel & Tourism",3,"09-04-2023 04:00:03"
3409,2020,Assam,Advertising,1,"09-04-2023 04:00:03"
3410,2020,Assam,Agriculture,15,"09-04-2023 04:00:03"
